hour,date,users,event_count,event_name,day
4,6/3/2019,16,19,1,0
4,6/3/2019,1,1,0,45
4,6/3/2019,87,149,9,7
4,6/3/2019,2,4,6,7
4,6/3/2019,2,11,3,1
4,6/3/2019,7,17,3,0
4,6/3/2019,11,28,0,0
4,6/3/2019,1,2,4,1
4,6/3/2019,82,150,9,14
4,6/3/2019,2,3,0,21
4,6/3/2019,4,4,1,7
4,6/3/2019,1,2,5,1
4,6/3/2019,2,3,3,21
4,6/3/2019,13,37,6,0
4,6/3/2019,2,7,7,14
4,6/3/2019,8,26,7,0
4,6/3/2019,1,2,6,45
4,6/3/2019,6,6,1,14
4,6/3/2019,4,8,6,14
4,6/3/2019,1,2,3,7
4,6/3/2019,2,2,1,45
4,6/3/2019,3,10,3,14
4,6/3/2019,2,3,6,21
4,6/3/2019,65,117,9,21
5,6/3/2019,1,1,3,1
5,6/3/2019,1,1,1,90
5,6/3/2019,2,8,5,21
5,6/3/2019,2,2,7,1
5,6/3/2019,1,1,0,21
5,6/3/2019,4,4,1,7
5,6/3/2019,2,6,5,7
5,6/3/2019,2,3,4,45
5,6/3/2019,3,3,3,7
5,6/3/2019,3,4,2,14
5,6/3/2019,1,5,3,21
5,6/3/2019,4,4,1,21
5,6/3/2019,22,38,9,0
5,6/3/2019,1,1,2,1
5,6/3/2019,9,13,2,0
5,6/3/2019,3,5,1,45
5,6/3/2019,2,3,4,0
5,6/3/2019,12,56,3,0
5,6/3/2019,3,5,0,14
5,6/3/2019,6,10,5,0
5,6/3/2019,2,2,4,7
5,6/3/2019,126,187,9,7
5,6/3/2019,84,131,9,1
5,6/3/2019,1,1,2,90
5,6/3/2019,1,1,4,90
5,6/3/2019,2,3,6,45
5,6/3/2019,2,2,4,21
5,6/3/2019,2,9,7,21
5,6/3/2019,18,24,1,0
5,6/3/2019,2,3,1,1
5,6/3/2019,15,69,6,0
5,6/3/2019,5,8,6,14
5,6/3/2019,5,6,1,14
5,6/3/2019,2,2,4,14
5,6/3/2019,13,63,7,0
5,6/3/2019,4,9,0,7
5,6/3/2019,2,6,6,1
5,6/3/2019,147,223,9,14
5,6/3/2019,113,176,9,21
5,6/3/2019,1,1,0,1
5,6/3/2019,77,114,9,45
5,6/3/2019,4,15,6,21
5,6/3/2019,3,7,7,7
5,6/3/2019,11,22,0,0
5,6/3/2019,4,7,6,7
5,6/3/2019,2,2,2,7
5,6/3/2019,6,10,9,90
5,6/3/2019,1,1,0,90
5,6/3/2019,1,1,6,90
6,6/3/2019,3,3,4,45
6,6/3/2019,3,6,0,1
6,6/3/2019,71,108,9,21
6,6/3/2019,6,47,7,0
6,6/3/2019,4,6,1,1
6,6/3/2019,1,3,7,7
6,6/3/2019,2,4,6,14
6,6/3/2019,2,2,2,45
6,6/3/2019,5,6,2,7
6,6/3/2019,5,15,5,0
6,6/3/2019,1,1,7,21
6,6/3/2019,5,9,6,7
6,6/3/2019,5,5,4,14
6,6/3/2019,4,7,6,21
6,6/3/2019,5,6,9,90
6,6/3/2019,1,4,3,1
6,6/3/2019,2,2,0,45
6,6/3/2019,1,1,2,14
6,6/3/2019,7,7,1,7
6,6/3/2019,2,4,7,1
6,6/3/2019,2,3,0,14
6,6/3/2019,5,12,0,7
6,6/3/2019,3,4,2,1
6,6/3/2019,2,4,7,45
6,6/3/2019,4,9,6,1
6,6/3/2019,2,2,5,1
6,6/3/2019,3,7,6,45
6,6/3/2019,1,1,4,21
6,6/3/2019,9,44,6,0
6,6/3/2019,1,18,8,0
6,6/3/2019,88,113,9,7
6,6/3/2019,110,145,9,14
6,6/3/2019,1,1,7,14
6,6/3/2019,7,8,1,14
6,6/3/2019,7,37,3,0
6,6/3/2019,1,1,5,21
6,6/3/2019,5,5,4,7
6,6/3/2019,13,53,0,0
6,6/3/2019,51,67,9,1
6,6/3/2019,3,3,1,45
6,6/3/2019,6,6,2,0
6,6/3/2019,20,78,9,0
6,6/3/2019,2,4,5,7
6,6/3/2019,63,84,9,45
6,6/3/2019,2,2,1,21
6,6/3/2019,22,27,1,0
6,6/3/2019,2,10,3,7
7,6/3/2019,2,5,3,1
7,6/3/2019,115,216,9,7
7,6/3/2019,5,10,5,0
7,6/3/2019,2,7,5,21
7,6/3/2019,5,7,0,1
7,6/3/2019,1,3,3,7
7,6/3/2019,6,14,6,21
7,6/3/2019,4,4,4,1
7,6/3/2019,1,1,1,90
7,6/3/2019,2,11,3,21
7,6/3/2019,88,181,9,1
7,6/3/2019,1,1,4,0
7,6/3/2019,2,9,5,1
7,6/3/2019,44,100,9,0
7,6/3/2019,2,4,0,45
7,6/3/2019,107,226,9,21
7,6/3/2019,15,29,6,0
7,6/3/2019,86,147,9,45
7,6/3/2019,4,4,2,0
7,6/3/2019,6,8,9,90
7,6/3/2019,7,32,7,0
7,6/3/2019,3,3,1,7
7,6/3/2019,3,8,6,45
7,6/3/2019,4,6,1,45
7,6/3/2019,2,2,2,14
7,6/3/2019,1,1,2,45
7,6/3/2019,3,3,1,14
7,6/3/2019,6,15,0,21
7,6/3/2019,24,24,1,0
7,6/3/2019,2,9,7,21
7,6/3/2019,4,7,1,1
7,6/3/2019,1,2,0,7
7,6/3/2019,3,10,7,1
7,6/3/2019,7,25,3,0
7,6/3/2019,5,12,0,0
7,6/3/2019,5,5,4,21
7,6/3/2019,4,12,6,1
7,6/3/2019,2,2,0,14
7,6/3/2019,3,4,6,14
7,6/3/2019,5,7,1,21
7,6/3/2019,1,4,3,45
7,6/3/2019,5,7,2,21
7,6/3/2019,142,242,9,14
7,6/3/2019,2,2,4,7
7,6/3/2019,3,7,6,7
7,6/3/2019,3,5,4,45
7,6/3/2019,2,2,4,14
7,6/3/2019,4,4,2,1
8,6/3/2019,4,5,1,7
8,6/3/2019,10,26,6,14
8,6/3/2019,98,218,9,45
8,6/3/2019,3,4,5,21
8,6/3/2019,3,3,2,1
8,6/3/2019,7,11,9,90
8,6/3/2019,6,8,1,1
8,6/3/2019,3,4,4,45
8,6/3/2019,3,3,0,1
8,6/3/2019,6,7,2,0
8,6/3/2019,1,2,5,90
8,6/3/2019,5,7,1,45
8,6/3/2019,1,1,7,90
8,6/3/2019,7,13,6,21
8,6/3/2019,4,6,7,21
8,6/3/2019,3,3,6,7
8,6/3/2019,3,11,7,0
8,6/3/2019,3,5,2,21
8,6/3/2019,47,97,9,0
8,6/3/2019,3,11,0,45
8,6/3/2019,6,11,1,21
8,6/3/2019,115,265,9,1
8,6/3/2019,3,12,5,14
8,6/3/2019,4,4,2,14
8,6/3/2019,1,3,3,45
8,6/3/2019,1,2,6,90
8,6/3/2019,5,7,4,21
8,6/3/2019,10,46,6,0
8,6/3/2019,1,1,3,90
8,6/3/2019,1,2,5,0
8,6/3/2019,5,16,3,0
8,6/3/2019,3,6,0,21
8,6/3/2019,5,17,7,14
8,6/3/2019,132,361,9,21
8,6/3/2019,6,15,3,14
8,6/3/2019,2,5,7,1
8,6/3/2019,5,8,6,45
8,6/3/2019,3,11,3,1
8,6/3/2019,2,8,7,45
8,6/3/2019,171,434,9,14
8,6/3/2019,144,330,9,7
8,6/3/2019,6,6,4,1
8,6/3/2019,8,8,1,14
8,6/3/2019,1,1,3,21
8,6/3/2019,9,21,0,0
8,6/3/2019,5,12,6,1
8,6/3/2019,3,3,4,7
8,6/3/2019,2,2,4,0
8,6/3/2019,4,5,4,14
8,6/3/2019,12,14,1,0
8,6/3/2019,1,1,1,90
8,6/3/2019,2,3,5,45
8,6/3/2019,7,21,0,14
8,6/3/2019,2,2,2,45
9,6/3/2019,4,5,1,45
9,6/3/2019,3,4,4,14
9,6/3/2019,1,3,7,90
9,6/3/2019,3,3,4,45
9,6/3/2019,1,1,5,45
9,6/3/2019,4,5,2,14
9,6/3/2019,2,3,0,21
9,6/3/2019,5,14,3,0
9,6/3/2019,94,156,9,21
9,6/3/2019,37,71,9,0
9,6/3/2019,2,3,2,45
9,6/3/2019,91,158,9,1
9,6/3/2019,4,12,6,14
9,6/3/2019,5,13,9,90
9,6/3/2019,2,13,3,45
9,6/3/2019,82,157,9,45
9,6/3/2019,1,1,4,0
9,6/3/2019,7,26,6,0
9,6/3/2019,3,8,6,45
9,6/3/2019,2,5,6,21
9,6/3/2019,12,14,1,0
9,6/3/2019,2,3,3,14
9,6/3/2019,150,268,9,14
9,6/3/2019,8,22,0,0
9,6/3/2019,2,2,2,1
9,6/3/2019,2,3,4,90
9,6/3/2019,5,6,0,14
9,6/3/2019,1,1,5,7
9,6/3/2019,4,6,0,7
9,6/3/2019,2,6,3,21
9,6/3/2019,2,4,6,90
9,6/3/2019,5,12,6,7
9,6/3/2019,1,11,3,1
9,6/3/2019,1,2,7,21
9,6/3/2019,4,6,1,14
9,6/3/2019,117,212,9,7
9,6/3/2019,1,1,2,90
9,6/3/2019,2,2,4,21
9,6/3/2019,4,4,2,7
9,6/3/2019,3,5,7,7
9,6/3/2019,1,1,2,21
9,6/3/2019,4,4,1,7
9,6/3/2019,2,4,0,45
9,6/3/2019,2,2,1,21
9,6/3/2019,3,3,5,14
9,6/3/2019,4,4,2,0
9,6/3/2019,6,14,7,0
9,6/3/2019,1,1,1,90
9,6/3/2019,2,2,7,14
9,6/3/2019,2,13,7,45
9,6/3/2019,3,10,5,0
9,6/3/2019,4,5,1,1
9,6/3/2019,1,2,6,1
9,6/3/2019,1,1,0,90
9,6/3/2019,1,1,3,90
9,6/3/2019,2,9,3,7
9,6/3/2019,2,4,0,1
10,6/3/2019,1,1,1,1
10,6/3/2019,79,148,9,45
10,6/3/2019,2,2,5,1
10,6/3/2019,13,38,0,0
10,6/3/2019,6,15,6,7
10,6/3/2019,37,69,9,0
10,6/3/2019,4,21,5,0
10,6/3/2019,130,275,9,7
10,6/3/2019,1,1,4,0
10,6/3/2019,4,11,0,45
10,6/3/2019,7,7,1,7
10,6/3/2019,2,2,1,45
10,6/3/2019,1,1,4,14
10,6/3/2019,2,3,1,21
10,6/3/2019,4,4,1,14
10,6/3/2019,6,21,6,1
10,6/3/2019,97,174,9,21
10,6/3/2019,7,51,7,0
10,6/3/2019,11,13,2,0
10,6/3/2019,2,2,2,45
10,6/3/2019,13,41,6,0
10,6/3/2019,4,12,0,1
10,6/3/2019,1,9,3,21
10,6/3/2019,4,21,3,45
10,6/3/2019,2,7,3,7
10,6/3/2019,4,18,7,1
10,6/3/2019,17,22,1,0
10,6/3/2019,2,3,0,7
10,6/3/2019,144,288,9,14
10,6/3/2019,1,1,5,7
10,6/3/2019,3,3,4,7
10,6/3/2019,1,1,1,90
10,6/3/2019,2,2,6,14
10,6/3/2019,2,4,3,1
10,6/3/2019,2,2,0,14
10,6/3/2019,3,3,2,1
10,6/3/2019,1,1,2,7
10,6/3/2019,2,2,4,1
10,6/3/2019,94,182,9,1
10,6/3/2019,1,1,5,21
10,6/3/2019,4,4,4,45
10,6/3/2019,7,11,9,90
10,6/3/2019,1,2,7,7
10,6/3/2019,2,5,6,21
10,6/3/2019,4,12,6,45
10,6/3/2019,1,1,7,14
10,6/3/2019,2,2,2,14
10,6/3/2019,5,33,3,0
10,6/3/2019,2,9,5,45
10,6/3/2019,2,10,7,21
10,6/3/2019,2,29,7,45
11,6/3/2019,3,6,3,14
11,6/3/2019,7,11,2,0
11,6/3/2019,3,4,2,7
11,6/3/2019,1,1,0,90
11,6/3/2019,2,8,7,14
11,6/3/2019,3,5,2,45
11,6/3/2019,5,6,1,7
11,6/3/2019,1,4,6,1
11,6/3/2019,1,3,3,90
11,6/3/2019,2,2,4,0
11,6/3/2019,65,102,9,1
11,6/3/2019,1,2,7,45
11,6/3/2019,12,72,3,0
11,6/3/2019,6,16,6,14
11,6/3/2019,107,186,9,14
11,6/3/2019,6,6,1,21
11,6/3/2019,22,85,6,0
11,6/3/2019,3,4,4,7
11,6/3/2019,1,1,4,90
11,6/3/2019,5,5,4,21
11,6/3/2019,38,57,9,0
11,6/3/2019,1,1,7,21
11,6/3/2019,15,111,7,0
11,6/3/2019,5,6,1,45
11,6/3/2019,11,26,5,0
11,6/3/2019,1,1,5,21
11,6/3/2019,1,5,3,45
11,6/3/2019,27,38,1,0
11,6/3/2019,1,4,6,90
11,6/3/2019,4,6,0,7
11,6/3/2019,1,3,3,1
11,6/3/2019,76,111,9,7
11,6/3/2019,4,8,9,90
11,6/3/2019,5,6,0,14
11,6/3/2019,3,3,2,21
11,6/3/2019,17,68,0,0
11,6/3/2019,5,5,1,14
11,6/3/2019,3,3,4,45
11,6/3/2019,3,6,0,45
11,6/3/2019,3,6,6,45
11,6/3/2019,5,6,1,1
11,6/3/2019,38,61,9,45
11,6/3/2019,2,2,4,14
11,6/3/2019,6,9,6,21
11,6/3/2019,1,1,5,7
11,6/3/2019,5,5,2,14
11,6/3/2019,1,1,2,90
11,6/3/2019,3,3,0,21
11,6/3/2019,4,8,6,7
11,6/3/2019,1,1,1,90
11,6/3/2019,90,155,9,21
12,6/3/2019,2,9,3,7
12,6/3/2019,1,4,5,14
12,6/3/2019,3,8,3,1
12,6/3/2019,15,64,6,0
12,6/3/2019,2,2,2,45
12,6/3/2019,2,5,0,45
12,6/3/2019,2,2,2,21
12,6/3/2019,5,14,6,21
12,6/3/2019,1,1,4,45
12,6/3/2019,1,1,4,14
12,6/3/2019,4,8,6,1
12,6/3/2019,2,2,4,1
12,6/3/2019,2,10,5,21
12,6/3/2019,14,43,0,0
12,6/3/2019,4,12,3,21
12,6/3/2019,1,2,2,14
12,6/3/2019,4,4,1,1
12,6/3/2019,2,25,7,14
12,6/3/2019,2,15,6,14
12,6/3/2019,3,16,7,21
12,6/3/2019,4,5,0,21
12,6/3/2019,10,12,9,0
12,6/3/2019,1,2,4,7
12,6/3/2019,6,6,1,21
12,6/3/2019,7,10,9,90
12,6/3/2019,12,12,2,0
12,6/3/2019,39,56,9,21
12,6/3/2019,1,4,7,7
12,6/3/2019,1,2,5,7
12,6/3/2019,1,1,2,1
12,6/3/2019,3,6,0,14
12,6/3/2019,2,4,1,7
12,6/3/2019,1,8,3,45
12,6/3/2019,5,12,5,0
12,6/3/2019,5,24,3,0
12,6/3/2019,25,29,1,0
12,6/3/2019,3,7,6,45
12,6/3/2019,38,56,9,1
12,6/3/2019,2,10,7,45
12,6/3/2019,33,55,9,45
12,6/3/2019,49,82,9,7
12,6/3/2019,1,2,0,1
12,6/3/2019,2,5,6,7
12,6/3/2019,1,1,5,45
12,6/3/2019,1,1,4,0
12,6/3/2019,3,3,4,21
12,6/3/2019,44,57,9,14
12,6/3/2019,1,1,2,7
12,6/3/2019,4,4,1,45
12,6/3/2019,3,4,1,14
12,6/3/2019,7,34,7,0
12,6/3/2019,1,2,0,7
12,6/3/2019,1,21,3,14
13,6/3/2019,3,3,4,45
13,6/3/2019,1,1,3,14
13,6/3/2019,9,18,6,45
13,6/3/2019,1,1,4,7
13,6/3/2019,1,3,7,14
13,6/3/2019,2,2,5,14
13,6/3/2019,3,3,4,1
13,6/3/2019,10,40,7,0
13,6/3/2019,2,2,0,7
13,6/3/2019,62,85,9,7
13,6/3/2019,3,12,7,21
13,6/3/2019,49,68,9,45
13,6/3/2019,1,5,5,45
13,6/3/2019,4,7,6,14
13,6/3/2019,3,4,2,21
13,6/3/2019,4,5,0,14
13,6/3/2019,20,26,1,0
13,6/3/2019,5,18,6,21
13,6/3/2019,1,1,1,90
13,6/3/2019,3,7,0,1
13,6/3/2019,4,5,2,14
13,6/3/2019,7,8,1,14
13,6/3/2019,1,1,4,90
13,6/3/2019,6,10,6,1
13,6/3/2019,60,72,9,14
13,6/3/2019,4,13,3,21
13,6/3/2019,2,2,1,7
13,6/3/2019,3,10,5,0
13,6/3/2019,2,2,2,7
13,6/3/2019,2,2,5,1
13,6/3/2019,42,55,9,21
13,6/3/2019,48,68,9,1
13,6/3/2019,11,46,0,0
13,6/3/2019,8,10,1,45
13,6/3/2019,4,20,7,1
13,6/3/2019,5,5,2,45
13,6/3/2019,2,11,3,1
13,6/3/2019,4,5,1,21
13,6/3/2019,4,15,3,0
13,6/3/2019,4,9,9,90
13,6/3/2019,3,3,2,0
13,6/3/2019,10,27,6,0
13,6/3/2019,5,7,0,45
13,6/3/2019,3,4,0,21
13,6/3/2019,1,1,4,14
13,6/3/2019,1,1,2,1
13,6/3/2019,1,1,6,90
13,6/3/2019,16,19,9,0
13,6/3/2019,4,7,7,45
13,6/3/2019,3,4,6,7
13,6/3/2019,1,2,3,7
13,6/3/2019,2,5,3,45
13,6/3/2019,6,6,1,1
14,6/3/2019,2,2,5,21
14,6/3/2019,2,2,4,14
14,6/3/2019,1,1,3,45
14,6/3/2019,3,6,6,7
14,6/3/2019,1,2,5,1
14,6/3/2019,2,3,0,14
14,6/3/2019,1,1,0,45
14,6/3/2019,1,1,5,7
14,6/3/2019,27,42,9,7
14,6/3/2019,29,41,1,0
14,6/3/2019,5,7,1,21
14,6/3/2019,14,16,9,45
14,6/3/2019,1,2,7,14
14,6/3/2019,17,69,7,0
14,6/3/2019,15,62,3,0
14,6/3/2019,1,1,2,45
14,6/3/2019,2,3,9,90
14,6/3/2019,3,29,3,21
14,6/3/2019,2,2,2,14
14,6/3/2019,3,3,1,14
14,6/3/2019,22,49,6,0
14,6/3/2019,2,2,0,1
14,6/3/2019,5,16,6,21
14,6/3/2019,5,14,6,45
14,6/3/2019,4,4,1,7
14,6/3/2019,2,2,2,7
14,6/3/2019,3,30,7,21
14,6/3/2019,5,10,0,21
14,6/3/2019,1,1,5,45
14,6/3/2019,6,7,9,0
14,6/3/2019,2,5,3,7
14,6/3/2019,13,17,2,0
14,6/3/2019,24,34,9,14
14,6/3/2019,1,1,0,90
14,6/3/2019,2,8,3,1
14,6/3/2019,1,1,3,14
14,6/3/2019,1,8,7,1
14,6/3/2019,5,8,2,21
14,6/3/2019,1,1,5,14
14,6/3/2019,9,18,5,0
14,6/3/2019,9,10,9,1
14,6/3/2019,19,47,0,0
14,6/3/2019,1,1,7,7
14,6/3/2019,3,4,0,7
14,6/3/2019,4,15,6,1
14,6/3/2019,4,4,1,1
14,6/3/2019,1,1,2,1
14,6/3/2019,4,4,1,45
14,6/3/2019,1,1,4,45
14,6/3/2019,1,1,3,90
14,6/3/2019,1,1,7,45
14,6/3/2019,2,4,6,14
14,6/3/2019,17,20,9,21
15,6/3/2019,1,1,7,45
15,6/3/2019,3,6,6,7
15,6/3/2019,2,3,0,45
15,6/3/2019,1,3,4,45
15,6/3/2019,2,3,6,21
15,6/3/2019,2,7,3,14
15,6/3/2019,2,2,2,14
15,6/3/2019,11,41,3,0
15,6/3/2019,8,11,5,0
15,6/3/2019,2,3,1,14
15,6/3/2019,1,3,3,7
15,6/3/2019,8,12,9,0
15,6/3/2019,5,16,6,1
15,6/3/2019,11,16,2,0
15,6/3/2019,1,3,5,21
15,6/3/2019,6,30,7,1
15,6/3/2019,1,1,0,7
15,6/3/2019,3,3,0,14
15,6/3/2019,14,18,9,45
15,6/3/2019,14,59,7,0
15,6/3/2019,3,3,9,90
15,6/3/2019,3,3,1,7
15,6/3/2019,1,1,4,21
15,6/3/2019,1,1,0,21
15,6/3/2019,22,26,9,7
15,6/3/2019,1,1,5,7
15,6/3/2019,3,7,6,45
15,6/3/2019,1,1,4,0
15,6/3/2019,2,2,2,7
15,6/3/2019,2,3,3,21
15,6/3/2019,21,58,0,0
15,6/3/2019,3,5,6,14
15,6/3/2019,3,4,7,7
15,6/3/2019,2,2,2,1
15,6/3/2019,1,1,5,45
15,6/3/2019,5,5,1,21
15,6/3/2019,1,1,4,14
15,6/3/2019,4,4,1,1
15,6/3/2019,2,3,5,1
15,6/3/2019,1,6,7,14
15,6/3/2019,5,12,0,1
15,6/3/2019,3,7,1,45
15,6/3/2019,31,35,9,14
15,6/3/2019,30,42,1,0
15,6/3/2019,20,55,6,0
15,6/3/2019,1,2,5,14
15,6/3/2019,1,1,3,45
15,6/3/2019,2,3,7,21
15,6/3/2019,2,2,2,45
15,6/3/2019,4,16,3,1
15,6/3/2019,20,24,9,1
15,6/3/2019,18,24,9,21
16,6/3/2019,1,1,4,14
16,6/3/2019,4,10,0,1
16,6/3/2019,1,1,2,21
16,6/3/2019,8,46,9,0
16,6/3/2019,3,10,3,7
16,6/3/2019,6,14,6,45
16,6/3/2019,2,10,7,7
16,6/3/2019,2,2,7,14
16,6/3/2019,4,6,6,14
16,6/3/2019,1,1,9,90
16,6/3/2019,2,3,7,21
16,6/3/2019,24,30,1,0
16,6/3/2019,11,17,9,45
16,6/3/2019,2,2,0,21
16,6/3/2019,2,4,5,1
16,6/3/2019,3,3,2,1
16,6/3/2019,2,3,0,14
16,6/3/2019,6,18,3,0
16,6/3/2019,4,4,1,7
16,6/3/2019,7,7,1,1
16,6/3/2019,14,18,9,21
16,6/3/2019,1,7,5,21
16,6/3/2019,2,4,5,14
16,6/3/2019,17,36,6,0
16,6/3/2019,4,7,6,7
16,6/3/2019,5,10,6,1
16,6/3/2019,21,28,9,14
16,6/3/2019,1,2,3,14
16,6/3/2019,4,6,0,45
16,6/3/2019,2,2,1,21
16,6/3/2019,4,4,1,14
16,6/3/2019,15,18,9,1
16,6/3/2019,2,3,5,0
16,6/3/2019,4,27,3,1
16,6/3/2019,2,2,2,14
16,6/3/2019,3,3,2,45
16,6/3/2019,7,8,1,45
16,6/3/2019,3,5,5,45
16,6/3/2019,26,35,9,7
16,6/3/2019,1,1,3,21
16,6/3/2019,1,2,6,21
16,6/3/2019,5,19,7,45
16,6/3/2019,6,10,7,0
16,6/3/2019,2,4,0,7
16,6/3/2019,3,13,3,45
16,6/3/2019,11,24,0,0
16,6/3/2019,2,2,2,7
16,6/3/2019,6,8,2,0
16,6/3/2019,3,33,7,1
16,6/3/2019,1,3,4,45
17,6/3/2019,9,12,2,0
17,6/3/2019,14,15,9,14
17,6/3/2019,7,8,9,0
17,6/3/2019,10,50,3,0
17,6/3/2019,3,11,3,7
17,6/3/2019,2,2,1,14
17,6/3/2019,20,34,1,0
17,6/3/2019,4,13,6,1
17,6/3/2019,2,2,4,1
17,6/3/2019,4,6,1,7
17,6/3/2019,1,4,5,21
17,6/3/2019,3,7,6,21
17,6/3/2019,5,10,5,0
17,6/3/2019,15,36,6,0
17,6/3/2019,2,11,3,21
17,6/3/2019,1,1,5,1
17,6/3/2019,17,39,0,0
17,6/3/2019,2,5,5,7
17,6/3/2019,4,6,0,1
17,6/3/2019,1,1,4,21
17,6/3/2019,5,19,6,7
17,6/3/2019,1,1,4,0
17,6/3/2019,8,9,9,1
17,6/3/2019,2,14,7,7
17,6/3/2019,12,16,9,21
17,6/3/2019,3,3,1,21
17,6/3/2019,2,4,7,1
17,6/3/2019,1,2,0,21
17,6/3/2019,2,2,2,7
17,6/3/2019,2,2,9,90
17,6/3/2019,20,28,9,7
17,6/3/2019,1,2,6,14
17,6/3/2019,6,8,1,1
17,6/3/2019,2,8,3,1
17,6/3/2019,2,12,7,21
17,6/3/2019,9,30,7,0
17,6/3/2019,2,4,0,7
17,6/3/2019,1,1,2,21
17,6/3/2019,8,12,9,45
17,6/3/2019,3,4,2,1
18,6/3/2019,8,16,6,0
18,6/3/2019,1,1,9,90
18,6/3/2019,2,12,7,21
18,6/3/2019,13,13,9,14
18,6/3/2019,2,5,6,1
18,6/3/2019,2,4,1,21
18,6/3/2019,2,3,2,21
18,6/3/2019,2,11,0,21
18,6/3/2019,5,6,2,0
18,6/3/2019,2,2,1,1
18,6/3/2019,1,5,7,7
18,6/3/2019,15,21,9,1
18,6/3/2019,2,2,2,1
18,6/3/2019,1,1,5,1
18,6/3/2019,1,3,3,1
18,6/3/2019,2,3,5,0
18,6/3/2019,2,5,3,0
18,6/3/2019,2,11,3,21
18,6/3/2019,10,10,1,0
18,6/3/2019,9,19,7,0
18,6/3/2019,8,14,0,0
18,6/3/2019,2,3,0,1
18,6/3/2019,1,1,4,1
18,6/3/2019,16,21,9,21
18,6/3/2019,2,15,6,21
18,6/3/2019,20,26,9,7
18,6/3/2019,1,8,5,21
18,6/3/2019,10,16,9,0
18,6/3/2019,1,6,3,7
18,6/3/2019,10,10,9,45
18,6/3/2019,1,3,7,1
19,6/3/2019,5,5,9,1
19,6/3/2019,2,2,2,1
19,6/3/2019,1,1,2,21
19,6/3/2019,1,2,5,45
19,6/3/2019,1,3,3,21
19,6/3/2019,3,31,7,0
19,6/3/2019,4,7,0,0
19,6/3/2019,1,2,6,7
19,6/3/2019,1,1,0,21
19,6/3/2019,1,3,5,0
19,6/3/2019,2,5,9,21
19,6/3/2019,6,6,1,0
19,6/3/2019,1,3,7,21
19,6/3/2019,1,1,1,7
19,6/3/2019,2,3,3,1
19,6/3/2019,1,2,9,0
19,6/3/2019,2,2,9,45
19,6/3/2019,1,1,1,45
19,6/3/2019,1,1,6,45
19,6/3/2019,7,9,9,7
19,6/3/2019,2,8,6,1
19,6/3/2019,9,13,9,14
19,6/3/2019,1,6,5,1
19,6/3/2019,1,1,2,0
19,6/3/2019,2,4,7,1
19,6/3/2019,1,2,3,45
19,6/3/2019,1,1,4,45
19,6/3/2019,4,39,6,0
19,6/3/2019,2,2,0,1
19,6/3/2019,2,20,3,0
20,6/3/2019,4,6,6,0
20,6/3/2019,15,15,9,45
20,6/3/2019,10,10,9,21
20,6/3/2019,5,9,0,0
20,6/3/2019,1,1,1,1
20,6/3/2019,1,1,1,45
20,6/3/2019,3,6,7,0
20,6/3/2019,28,35,9,14
20,6/3/2019,3,3,2,0
20,6/3/2019,2,2,2,1
20,6/3/2019,2,20,6,1
20,6/3/2019,2,3,9,90
20,6/3/2019,1,1,1,21
20,6/3/2019,1,4,0,45
20,6/3/2019,1,2,6,21
20,6/3/2019,13,14,9,0
20,6/3/2019,1,1,7,1
20,6/3/2019,2,2,0,1
20,6/3/2019,1,1,3,0
20,6/3/2019,1,1,6,45
20,6/3/2019,15,20,9,1
20,6/3/2019,1,1,1,7
20,6/3/2019,20,24,9,7
20,6/3/2019,4,4,1,0
20,6/3/2019,1,6,3,1
21,6/3/2019,1,3,4,7
21,6/3/2019,21,21,9,7
21,6/3/2019,28,32,9,14
21,6/3/2019,1,3,6,7
21,6/3/2019,2,2,1,45
21,6/3/2019,1,1,1,1
21,6/3/2019,1,2,6,45
21,6/3/2019,1,1,2,7
21,6/3/2019,9,10,9,21
21,6/3/2019,1,3,7,7
21,6/3/2019,11,20,9,0
21,6/3/2019,3,26,6,0
21,6/3/2019,1,1,5,0
21,6/3/2019,14,17,9,1
21,6/3/2019,1,1,7,45
21,6/3/2019,1,1,1,7
21,6/3/2019,1,4,0,45
21,6/3/2019,7,8,1,0
21,6/3/2019,1,2,3,0
21,6/3/2019,1,1,4,45
21,6/3/2019,2,3,9,90
21,6/3/2019,18,20,9,45
21,6/3/2019,1,1,2,0
21,6/3/2019,2,10,0,0
21,6/3/2019,2,5,7,0
21,6/3/2019,1,1,2,45
21,6/3/2019,1,2,0,7
22,6/3/2019,1,1,2,7
22,6/3/2019,1,6,7,45
22,6/3/2019,1,1,1,1
22,6/3/2019,15,22,9,7
22,6/3/2019,6,17,9,0
22,6/3/2019,1,2,5,45
22,6/3/2019,2,5,6,7
22,6/3/2019,1,1,5,0
22,6/3/2019,1,1,7,7
22,6/3/2019,8,11,1,0
22,6/3/2019,5,18,0,0
22,6/3/2019,2,2,1,7
22,6/3/2019,1,1,4,1
22,6/3/2019,5,6,2,0
22,6/3/2019,4,4,1,45
22,6/3/2019,1,2,6,1
22,6/3/2019,5,21,6,0
22,6/3/2019,8,11,9,45
22,6/3/2019,2,2,4,45
22,6/3/2019,1,2,0,7
22,6/3/2019,2,17,3,0
22,6/3/2019,20,28,9,14
22,6/3/2019,1,2,6,45
22,6/3/2019,1,1,9,90
22,6/3/2019,5,7,9,21
22,6/3/2019,1,5,3,45
22,6/3/2019,16,22,9,1
